0.076 0.093 0.074 0.067 0.523 0.523 0.069 0.074 0.523 0.122 0.091 0.057 0.014 0.081 0.038 0.523 0.083 0.095 0.095 0.017 0.129 0.074 0.091 0.523 0.523 0.074 0.076 0.093 0.107 0.134 0.010 0.100 0.127 0.076 0.523 0.086 0.523 0.095 0.031 0.100 0.010 0.124 0.523 0.138 0.523 0.523 0.112 0.122 0.523 0.033 0.523 0.076 0.088 0.014 0.523 0.076 0.523 0.508 0.102 0.523 0.465 0.126 0.523 0.031 0.095 0.146 0.124 0.523 0.074 0.523 0.119 0.084 0.029 0.124 0.093 0.148 0.131 0.084 0.091 0.076 0.136 0.081 0.508 0.155 0.074 0.086 0.036 0.010 0.129 0.081 0.523 0.074 0.026 0.107 0.074 0.062 0.095 0.129 0.057 0.138
0.057 0.065 0.024 0.072 0.893 0.893 0.053 0.046 0.893 0.135 0.320 0.082 0.043 0.234 0.076 0.683 0.074 0.028 0.043 0.057 0.086 0.025 0.116 0.893 0.666 0.049 0.082 0.091 0.711 0.095 0.025 0.107 0.100 0.026 0.893 0.893 0.893 0.028 0.026 0.080 0.061 0.108 0.893 0.065 0.893 0.893 0.105 0.101 0.110 0.057 0.226 0.060 0.866 0.031 0.893 0.025 0.098 0.104 0.102 0.250 0.116 0.128 0.110 0.055 0.060 0.356 0.096 0.893 0.068 0.097 0.113 0.866 0.043 0.108 0.036 0.077 0.105 0.163 0.101 0.025 0.075 0.025 0.104 0.066 0.056 0.055 0.053 0.040 0.101 0.320 0.893 0.041 0.055 0.025 0.050 0.234 0.036 0.104 0.127 0.069
0.265 0.265 0.260 0.265 0.276 0.276 0.276 0.255 0.276 0.249 0.276 0.302 0.322 0.276 0.276 0.276 0.297 0.297 0.265 0.339 0.254 0.255 0.276 0.276 0.276 0.240 0.291 0.276 0.276 0.271 0.286 0.218 0.286 0.302 0.276 0.276 0.276 0.297 0.286 0.276 0.349 0.291 0.276 0.271 0.276 0.276 0.277 0.261 0.276 0.297 0.276 0.276 0.276 0.239 0.276 0.291 0.276 0.276 0.229 0.276 0.276 0.270 0.276 0.359 0.276 0.297 0.286 0.276 0.276 0.276 0.265 0.276 0.322 0.291 0.276 0.260 0.229 0.302 0.276 0.301 0.281 0.275 0.276 0.265 0.271 0.276 0.260 0.296 0.281 0.276 0.276 0.260 0.359 0.259 0.255 0.276 0.276 0.281 0.286 0.270
0.023 0.034 0.028 0.023 0.318 0.318 0.028 0.026 0.318 nan 0.032 0.062 0.032 0.032 0.045 0.318 0.034 0.028 0.026 0.023 0.021 0.026 0.034 0.318 0.318 0.023 0.026 0.036 0.030 0.019 0.058 0.030 0.017 0.030 0.318 0.045 0.318 0.028 0.032 0.047 0.021 0.017 0.318 0.026 0.318 0.318 0.017 0.017 0.143 0.021 0.318 0.023 0.028 0.053 0.318 0.034 0.143 0.053 0.028 0.318 0.053 0.019 0.143 0.060 0.049 0.038 0.017 0.318 0.026 0.145 0.019 0.023 0.030 0.017 0.030 0.040 0.019 0.030 0.034 0.032 0.032 0.030 0.053 0.032 0.023 0.034 0.019 0.038 0.017 0.034 0.318 0.023 0.026 0.028 0.028 0.041 0.030 0.019 0.038 0.032
0.051 0.068 0.042 0.056 0.893 0.893 0.051 0.040 0.893 0.195 0.115 0.031 0.043 0.037 0.027 0.893 0.075 0.036 0.041 0.031 0.132 0.044 0.086 0.893 0.893 0.034 0.031 0.090 0.201 0.129 0.030 0.090 0.131 0.037 0.893 0.893 0.893 0.036 0.037 0.322 0.035 0.292 0.893 0.108 0.893 0.893 0.140 0.134 0.893 0.031 0.893 0.051 0.887 0.027 0.893 0.044 0.893 0.885 0.076 0.893 0.672 0.133 0.893 0.026 0.196 0.287 0.123 0.893 0.040 0.893 0.139 0.893 0.043 0.292 0.043 0.112 0.137 0.062 0.081 0.042 0.101 0.041 0.881 0.105 0.044 0.064 0.031 0.031 0.133 0.115 0.893 0.029 0.026 0.072 0.046 0.037 0.043 0.131 0.030 0.102
0.393 0.422 0.298 0.390 0.893 0.893 0.380 0.413 0.893 0.420 0.365 0.322 0.322 0.287 0.272 0.893 0.581 0.307 0.416 0.313 0.437 0.304 0.603 0.893 0.893 0.416 0.375 0.690 0.276 0.420 0.272 0.492 0.410 0.292 0.893 0.307 0.893 0.307 0.275 0.771 0.318 0.437 0.893 0.303 0.893 0.893 0.410 0.408 0.809 0.361 0.893 0.378 0.456 0.269 0.893 0.277 0.794 0.791 0.481 0.893 0.791 0.419 0.809 0.320 0.772 0.334 0.425 0.893 0.413 0.796 0.418 0.413 0.332 0.437 0.313 0.318 0.432 0.342 0.603 0.281 0.314 0.290 0.791 0.334 0.416 0.524 0.380 0.318 0.437 0.320 0.893 0.416 0.325 0.284 0.414 0.276 0.315 0.432 0.322 0.319
0.024 0.028 0.024 0.028 0.893 0.893 0.024 0.024 0.071 0.175 0.892 0.891 0.038 0.892 0.892 0.067 0.023 0.022 0.024 0.884 0.124 0.024 0.893 0.216 0.056 0.888 0.891 0.893 0.892 0.121 0.887 0.044 0.099 0.869 0.893 0.893 0.067 0.022 0.869 0.893 0.848 0.337 0.660 0.057 0.893 0.599 0.110 0.098 0.035 0.884 0.041 0.024 0.893 0.889 0.893 0.033 0.033 0.893 0.059 0.040 0.028 0.127 0.034 0.887 0.031 0.892 0.116 0.893 0.893 0.040 0.130 0.893 0.038 0.337 0.028 0.066 0.119 0.892 0.893 0.145 0.072 0.145 0.893 0.072 0.024 0.893 0.884 0.882 0.113 0.892 0.893 0.886 0.887 0.106 0.025 0.892 0.028 0.102 0.892 0.065
0.042 0.139 0.022 0.074 0.282 0.282 0.015 0.076 0.282 0.194 0.282 0.234 0.014 0.282 0.122 0.282 0.170 0.066 0.095 0.041 0.111 0.029 0.282 0.282 0.282 0.085 0.234 0.258 0.282 0.117 0.003 0.162 0.135 0.008 0.282 0.282 0.282 0.066 0.006 0.282 0.037 0.158 0.282 0.073 0.282 0.282 0.093 0.124 0.282 0.041 0.282 0.039 0.282 0.003 0.282 0.010 0.282 0.282 0.143 0.282 0.282 0.121 0.282 0.056 0.272 0.282 0.111 0.282 0.189 0.282 0.153 0.282 0.014 0.158 0.091 0.032 0.111 0.279 0.282 0.010 0.041 0.010 0.282 0.050 0.099 0.277 0.041 0.007 0.111 0.282 0.282 0.020 0.056 0.102 0.069 0.282 0.085 0.122 0.282 0.046
0.259 0.297 0.168 0.273 0.893 0.893 0.232 0.240 0.893 0.332 0.219 0.291 0.233 0.172 0.193 0.893 0.301 0.180 0.238 0.266 0.310 0.170 0.263 0.893 0.893 0.249 0.268 0.322 0.201 0.290 0.187 0.331 0.319 0.168 0.893 0.883 0.893 0.180 0.178 0.371 0.272 0.340 0.893 0.275 0.893 0.893 0.299 0.310 0.862 0.249 0.893 0.258 0.332 0.185 0.893 0.183 0.861 0.705 0.318 0.893 0.599 0.325 0.862 0.281 0.308 0.283 0.316 0.893 0.245 0.862 0.312 0.372 0.234 0.340 0.188 0.263 0.319 0.277 0.301 0.182 0.260 0.173 0.704 0.260 0.266 0.222 0.243 0.228 0.317 0.219 0.893 0.217 0.270 0.178 0.235 0.185 0.187 0.328 0.217 0.250
0.545 0.570 0.489 0.564 0.578 0.578 0.539 0.540 0.578 0.555 0.564 0.549 0.567 0.541 0.529 0.578 0.571 0.506 0.545 0.585 0.560 0.493 0.580 0.578 0.578 0.543 0.562 0.580 0.533 0.571 0.508 0.562 0.549 0.506 0.578 0.578 0.578 0.506 0.510 0.578 0.579 0.571 0.578 0.473 0.578 0.578 0.551 0.556 0.578 0.567 0.578 0.549 0.578 0.521 0.578 0.493 0.578 0.578 0.553 0.578 0.578 0.565 0.578 0.531 0.578 0.557 0.571 0.578 0.545 0.578 0.569 0.554 0.550 0.571 0.508 0.486 0.571 0.561 0.578 0.496 0.473 0.498 0.578 0.481 0.560 0.559 0.562 0.569 0.567 0.545 0.578 0.544 0.581 0.488 0.540 0.537 0.508 0.568 0.542 0.485
0.000 0.026 0.000 0.003 0.484 0.484 0.000 0.001 0.101 0.002 0.194 0.000 0.000 0.001 0.000 0.032 0.026 0.000 0.004 0.000 0.001 0.000 0.001 0.106 0.052 0.000 0.000 0.003 0.484 0.001 0.000 0.026 0.001 0.000 0.484 0.484 0.101 0.000 0.000 0.002 0.000 0.001 0.107 0.000 0.484 0.107 0.001 0.001 0.039 0.000 0.042 0.000 0.484 0.000 0.484 0.000 0.015 0.011 0.025 0.044 0.037 0.004 0.039 0.000 0.004 0.053 0.001 0.093 0.000 0.014 0.001 0.289 0.000 0.001 0.000 0.000 0.001 0.003 0.001 0.000 0.000 0.000 0.016 0.000 0.001 0.001 0.000 0.000 0.002 0.194 0.484 0.000 0.000 0.000 0.001 0.001 0.000 0.001 0.002 0.000
0.190 0.221 0.001 0.201 0.670 0.670 0.030 0.093 0.207 0.093 0.387 0.331 0.001 0.045 0.017 0.107 0.221 0.047 0.126 0.051 0.042 0.005 0.140 0.359 0.174 0.234 0.319 0.215 0.344 0.045 0.000 0.225 0.182 0.000 0.670 0.670 0.205 0.047 0.000 0.067 0.030 0.217 0.670 0.030 0.670 0.670 0.040 0.184 0.165 0.126 0.170 0.178 0.670 0.000 0.670 0.000 0.089 0.069 0.225 0.232 0.232 0.178 0.165 0.090 0.085 0.356 0.174 0.164 0.251 0.088 0.070 0.300 0.002 0.217 0.067 0.009 0.174 0.352 0.224 0.000 0.012 0.000 0.148 0.012 0.211 0.054 0.181 0.002 0.181 0.388 0.670 0.060 0.109 0.082 0.089 0.045 0.067 0.174 0.242 0.014
0.022 0.037 0.019 0.031 0.896 0.896 0.024 0.023 0.750 0.099 0.153 0.020 0.016 0.073 0.015 0.275 0.040 0.022 0.025 0.018 0.058 0.019 0.034 0.896 0.272 0.013 0.020 0.039 0.238 0.055 0.011 0.063 0.058 0.013 0.896 0.896 0.749 0.022 0.013 0.039 0.019 0.075 0.896 0.042 0.896 0.896 0.066 0.053 0.067 0.018 0.090 0.024 0.728 0.009 0.896 0.017 0.064 0.053 0.060 0.097 0.061 0.079 0.067 0.016 0.042 0.202 0.052 0.773 0.015 0.064 0.056 0.862 0.016 0.075 0.022 0.041 0.055 0.067 0.038 0.016 0.032 0.016 0.053 0.035 0.023 0.023 0.018 0.010 0.058 0.153 0.896 0.008 0.016 0.042 0.024 0.073 0.022 0.058 0.035 0.034
0.166 0.151 0.153 0.151 0.428 0.428 0.156 0.151 0.428 0.153 0.225 0.229 0.194 0.248 0.240 0.428 0.151 0.149 0.151 0.216 0.173 0.164 0.235 0.428 0.428 0.160 0.175 0.153 0.257 0.162 0.240 0.151 0.164 0.160 0.428 0.428 0.428 0.149 0.212 0.145 0.229 0.179 0.428 0.155 0.428 0.428 0.160 0.168 0.168 0.181 0.428 0.162 0.428 0.253 0.428 0.175 0.160 0.229 0.151 0.428 0.151 0.184 0.166 0.231 0.151 0.207 0.188 0.428 0.164 0.168 0.160 0.268 0.194 0.179 0.151 0.134 0.175 0.190 0.188 0.173 0.151 0.170 0.225 0.151 0.151 0.140 0.170 0.188 0.173 0.238 0.428 0.153 0.203 0.158 0.151 0.255 0.151 0.184 0.214 0.149
0.086 0.104 0.061 0.086 0.104 0.104 0.076 0.083 0.104 0.067 0.069 0.067 0.069 0.055 0.035 0.104 0.104 0.078 0.085 0.076 0.067 0.072 0.104 0.104 0.104 0.086 0.077 0.104 0.051 0.064 0.037 0.101 0.071 0.059 0.104 0.079 0.104 0.078 0.039 0.104 0.074 0.074 0.104 0.029 0.104 0.104 0.069 0.073 0.104 0.078 0.104 0.086 0.104 0.034 0.104 0.049 0.104 0.104 0.100 0.104 0.104 0.074 0.104 0.069 0.104 0.072 0.072 0.104 0.086 0.104 0.068 0.083 0.071 0.074 0.085 0.028 0.074 0.073 0.104 0.055 0.028 0.059 0.104 0.029 0.088 0.103 0.079 0.068 0.074 0.059 0.104 0.083 0.076 0.045 0.083 0.040 0.085 0.074 0.059 0.028
0.313 0.270 0.279 0.275 0.300 0.300 0.325 0.275 0.300 0.315 0.301 0.303 0.327 0.301 0.301 0.300 0.278 0.255 0.275 0.301 0.291 0.258 0.300 0.300 0.300 0.278 0.301 0.300 0.301 0.303 0.303 0.254 0.294 0.303 0.300 0.300 0.300 0.255 0.310 0.300 0.316 0.291 0.300 0.276 0.300 0.300 0.291 0.281 0.300 0.293 0.300 0.322 0.300 0.272 0.300 0.319 0.300 0.300 0.257 0.300 0.300 0.310 0.300 0.293 0.300 0.301 0.279 0.300 0.300 0.300 0.288 0.300 0.327 0.291 0.252 0.273 0.301 0.303 0.300 0.316 0.273 0.294 0.300 0.273 0.284 0.300 0.296 0.290 0.291 0.301 0.300 0.272 0.293 0.258 0.275 0.301 0.252 0.299 0.301 0.272
0.069 0.164 0.011 0.114 0.894 0.894 0.047 0.075 0.894 0.050 0.019 0.047 0.024 0.005 0.006 0.547 0.174 0.023 0.086 0.042 0.041 0.013 0.074 0.894 0.576 0.063 0.038 0.162 0.007 0.040 0.009 0.252 0.064 0.007 0.894 0.031 0.894 0.023 0.008 0.113 0.043 0.067 0.894 0.020 0.894 0.894 0.041 0.068 0.258 0.046 0.332 0.063 0.108 0.007 0.894 0.010 0.219 0.140 0.251 0.414 0.248 0.067 0.257 0.045 0.124 0.040 0.058 0.894 0.059 0.218 0.052 0.047 0.024 0.067 0.030 0.015 0.059 0.037 0.129 0.008 0.014 0.008 0.155 0.017 0.109 0.045 0.047 0.024 0.061 0.026 0.894 0.041 0.042 0.066 0.073 0.005 0.030 0.055 0.026 0.017
0.345 0.295 0.314 0.295 0.295 0.295 0.412 0.312 0.295 0.443 0.329 0.345 0.476 0.329 0.329 0.295 0.295 0.312 0.295 0.476 0.410 0.314 0.295 0.295 0.295 0.295 0.345 0.295 0.329 0.443 0.426 0.295 0.295 0.412 0.295 0.295 0.295 0.312 0.414 0.295 0.445 0.395 0.295 0.329 0.295 0.295 0.462 0.376 0.295 0.476 0.295 0.412 0.295 0.443 0.295 0.529 0.295 0.295 0.312 0.295 0.295 0.395 0.295 0.443 0.295 0.329 0.429 0.295 0.295 0.295 0.410 0.295 0.476 0.395 0.295 0.429 0.393 0.329 0.295 0.462 0.343 0.445 0.295 0.412 0.295 0.295 0.510 0.460 0.445 0.329 0.295 0.312 0.443 0.410 0.312 0.329 0.295 0.412 0.329 0.379
0.029 0.037 0.025 0.033 0.699 0.699 0.024 0.024 0.699 0.176 0.691 0.691 0.025 0.691 0.691 0.699 0.032 0.025 0.029 0.033 0.089 0.025 0.699 0.699 0.699 0.379 0.691 0.203 0.691 0.093 0.053 0.037 0.093 0.029 0.699 0.699 0.699 0.025 0.029 0.699 0.033 0.272 0.699 0.033 0.699 0.699 0.089 0.077 0.349 0.033 0.512 0.029 0.699 0.256 0.699 0.025 0.349 0.699 0.033 0.512 0.146 0.101 0.349 0.325 0.029 0.691 0.073 0.699 0.699 0.354 0.086 0.699 0.025 0.272 0.016 0.045 0.073 0.691 0.699 0.025 0.032 0.025 0.699 0.041 0.029 0.699 0.033 0.037 0.089 0.691 0.699 0.077 0.325 0.033 0.024 0.691 0.016 0.089 0.691 0.041
0.164 0.271 0.066 0.164 0.847 0.847 0.132 0.152 0.847 0.074 0.057 0.101 0.074 0.050 0.030 0.847 0.331 0.089 0.151 0.141 0.061 0.072 0.186 0.847 0.847 0.178 0.145 0.365 0.037 0.059 0.036 0.313 0.120 0.054 0.847 0.092 0.847 0.089 0.033 0.373 0.143 0.106 0.847 0.034 0.847 0.847 0.065 0.111 0.658 0.150 0.822 0.165 0.292 0.030 0.847 0.047 0.658 0.422 0.281 0.804 0.433 0.127 0.658 0.126 0.369 0.113 0.114 0.847 0.178 0.661 0.069 0.152 0.085 0.106 0.107 0.026 0.109 0.125 0.345 0.053 0.029 0.061 0.425 0.026 0.175 0.157 0.149 0.065 0.106 0.045 0.847 0.132 0.140 0.084 0.153 0.036 0.107 0.109 0.046 0.028
0.250 0.326 0.225 0.254 0.342 0.342 0.239 0.237 0.342 0.266 0.285 0.299 0.252 0.254 0.281 0.342 0.342 0.241 0.262 0.262 0.258 0.223 0.342 0.342 0.342 0.246 0.268 0.342 0.289 0.266 0.254 0.274 0.273 0.225 0.342 0.340 0.342 0.241 0.223 0.342 0.252 0.270 0.342 0.245 0.342 0.342 0.262 0.273 0.342 0.252 0.342 0.246 0.342 0.268 0.342 0.227 0.342 0.342 0.252 0.342 0.342 0.262 0.342 0.289 0.342 0.289 0.270 0.342 0.246 0.342 0.264 0.262 0.256 0.270 0.256 0.258 0.260 0.279 0.342 0.233 0.237 0.229 0.342 0.272 0.250 0.342 0.240 0.264 0.262 0.270 0.342 0.244 0.271 0.235 0.237 0.266 0.256 0.277 0.291 0.251
0.059 0.059 0.052 0.059 0.059 0.059 0.059 0.059 0.059 0.046 0.064 0.042 0.063 0.061 0.039 0.059 0.059 0.059 0.059 0.065 0.047 0.059 0.059 0.059 0.059 0.059 0.063 0.059 0.053 0.045 0.031 0.059 0.044 0.044 0.059 0.059 0.059 0.059 0.035 0.059 0.064 0.047 0.059 0.015 0.059 0.059 0.046 0.049 0.059 0.062 0.059 0.059 0.059 0.034 0.059 0.039 0.059 0.059 0.059 0.059 0.059 0.049 0.059 0.046 0.059 0.063 0.047 0.059 0.059 0.059 0.044 0.059 0.065 0.047 0.059 0.014 0.045 0.064 0.059 0.039 0.015 0.044 0.059 0.014 0.059 0.059 0.060 0.060 0.048 0.045 0.059 0.059 0.066 0.036 0.059 0.044 0.059 0.045 0.045 0.013
0.186 0.363 0.132 0.186 0.575 0.575 0.182 0.186 0.575 0.204 0.164 0.222 0.168 0.137 0.199 0.575 0.461 0.217 0.217 0.169 0.212 0.133 0.527 0.575 0.575 0.217 0.177 0.575 0.146 0.190 0.172 0.234 0.199 0.141 0.575 0.257 0.575 0.217 0.155 0.575 0.173 0.256 0.575 0.155 0.575 0.575 0.190 0.247 0.575 0.169 0.575 0.186 0.381 0.190 0.575 0.155 0.575 0.575 0.225 0.575 0.575 0.243 0.575 0.199 0.575 0.190 0.225 0.575 0.217 0.575 0.177 0.234 0.155 0.256 0.243 0.145 0.229 0.169 0.523 0.142 0.163 0.141 0.575 0.154 0.217 0.483 0.191 0.177 0.256 0.239 0.575 0.217 0.164 0.150 0.168 0.159 0.243 0.229 0.217 0.142
0.143 0.207 0.193 0.186 0.471 0.471 0.186 0.186 0.471 0.357 0.229 0.157 0.157 0.207 0.143 0.471 0.229 0.200 0.207 0.143 0.236 0.214 0.471 0.471 0.471 0.129 0.157 0.336 0.300 0.221 0.129 0.193 0.179 0.143 0.471 0.471 0.471 0.200 0.143 0.471 0.150 0.179 0.471 0.214 0.471 0.471 0.243 0.200 0.471 0.107 0.471 0.114 0.471 0.114 0.471 0.200 0.471 0.471 0.179 0.471 0.471 0.250 0.471 0.114 0.414 0.250 0.179 0.471 0.136 0.471 0.214 0.471 0.157 0.179 0.200 0.179 0.171 0.200 0.471 0.157 0.207 0.150 0.471 0.243 0.171 0.350 0.100 0.157 0.179 0.229 0.471 0.150 0.114 0.257 0.207 0.207 0.200 0.171 0.164 0.221
0.411 0.583 0.432 0.412 0.645 0.645 0.389 0.521 0.645 0.360 0.319 0.367 0.292 0.328 0.326 0.645 0.652 0.499 0.499 0.349 0.334 0.440 0.645 0.645 nan 0.464 0.362 0.645 0.307 0.314 0.327 0.506 0.381 0.383 0.645 0.645 0.645 0.499 0.333 0.645 0.349 0.375 0.645 0.249 0.652 0.645 0.312 0.353 0.645 0.356 0.645 0.404 0.631 0.354 0.645 0.368 0.645 0.645 0.528 0.652 0.652 0.354 0.645 0.375 0.645 0.333 0.346 0.645 0.436 0.645 0.368 0.375 0.313 0.375 0.507 0.264 0.312 0.349 0.645 0.382 0.299 0.397 0.645 0.244 0.492 0.645 0.383 0.341 0.326 0.339 0.645 0.493 0.356 0.423 0.468 0.313 0.507 0.340 0.331 0.224
