8.922839999999999661e-01 9.233510000000000328e-01 8.803159999999999874e-01 9.197860000000001035e-01 9.322639999999999816e-01 8.585319999999999618e-01 8.966129999999998823e-01 8.568879999999998720e-01 8.696209999999998663e-01 9.079030000000000156e-01 8.871059999999999501e-01 8.808940000000000659e-01 9.045069999999999499e-01 9.331549999999999567e-01 8.665649999999999187e-01 8.798059999999999770e-01 9.350780000000000758e-01 9.197860000000001035e-01 8.686020000000000962e-01 8.663100000000000245e-01 9.197860000000001035e-01 9.090909999999999824e-01 9.197860000000001035e-01 8.716580000000000439e-01 9.144379999999999731e-01 8.770049999999999235e-01 9.197860000000001035e-01 9.197860000000001035e-01 9.197860000000001035e-01 8.922839999999999661e-01
6.610650000000000137e-01 7.095970000000000333e-01 7.154650000000000176e-01 6.904020000000000712e-01 6.195390000000000619e-01 6.604750000000000343e-01 7.380800000000000693e-01 7.162020000000000053e-01 7.145799999999999930e-01 7.378740000000000299e-01 6.760840000000000183e-01 6.904020000000000712e-01 7.275540000000000340e-01 7.128479999999999261e-01 7.166439999999999477e-01 7.212149999999999395e-01 6.219040000000000123e-01 5.479880000000000306e-01 7.048499999999999766e-01 7.120739999999999847e-01 7.385089999999999710e-01 6.965939999999999355e-01 7.168899999999999162e-01 7.213619999999999477e-01 7.023439999999999683e-01 7.182659999999999600e-01 2.724460000000000215e-01 7.337460000000000093e-01 7.125899999999999457e-01 7.156120000000000259e-01
9.609520000000000284e-01 9.583329999999999904e-01 9.593649999999999123e-01 9.466670000000000362e-01 9.580950000000000299e-01 9.546670000000000433e-01 9.476190000000001001e-01 9.599999999999999645e-01 9.399999999999999467e-01 9.513329999999999842e-01 9.525919999999999943e-01 9.564099999999999824e-01 9.383329999999999727e-01 9.571430000000000771e-01 9.599999999999999645e-01 9.473020000000000884e-01 9.587879999999999736e-01 3.333329999999999904e-01 9.543329999999999869e-01 9.603030000000000177e-01 9.544450000000000989e-01 9.499999999999999556e-01 9.451850000000000529e-01 9.266670000000000185e-01 9.603030000000000177e-01 9.799999999999999822e-01 3.333329999999999904e-01 9.548149999999999693e-01 9.399999999999999467e-01 9.607020000000000559e-01
9.728829999999999423e-01 9.997110000000000163e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.722219999999999196e-01 9.722219999999999196e-01 9.981059999999999377e-01 1.000000000000000000e+00 9.878749999999999476e-01 9.787459999999998939e-01 9.672620000000000662e-01 9.861110000000000708e-01 9.981479999999999242e-01 9.974280000000000923e-01 1.000000000000000000e+00 9.861110000000000708e-01 9.722219999999999196e-01 8.055560000000000498e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.976850000000000440e-01 9.976850000000000440e-01 9.722219999999999196e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.277779999999999694e-01 9.949839999999999796e-01 9.722219999999999196e-01 1.000000000000000000e+00
3.601369999999999849e-01 6.583620000000000028e-01 8.160619999999999541e-01 4.222390000000000310e-01 1.815259999999999929e-01 3.596380000000000132e-01 4.222390000000000310e-01 4.222390000000000310e-01 4.222390000000000310e-01 4.222390000000000310e-01 5.818069999999999631e-01 7.002270000000000438e-01 5.822279999999999678e-01 6.556830000000000158e-01 4.222390000000000310e-01 4.222390000000000310e-01 1.800150000000000083e-01 2.479679999999999940e-01 4.222390000000000310e-01 3.620619999999999949e-01 5.474630000000000329e-01 4.222390000000000310e-01 2.624489999999999879e-01 4.036210000000000075e-01 4.355649999999999800e-01 4.356289999999999885e-01 1.622829999999999828e-01 5.950779999999999959e-01 5.152200000000000113e-01 4.356289999999999885e-01
9.669969999999998844e-01 9.542079999999999451e-01 9.702969999999999651e-01 8.910889999999999089e-01 8.605610000000000204e-01 9.468950000000000422e-01 9.427940000000000209e-01 9.603959999999999164e-01 8.582360000000001099e-01 8.811879999999999713e-01 9.529700000000000948e-01 9.529700000000000948e-01 8.514850000000000474e-01 9.490809999999999524e-01 9.603959999999999164e-01 9.312139999999999862e-01 8.622110000000000607e-01 4.257430000000000381e-01 8.613860000000000960e-01 9.014400000000000190e-01 4.200850000000000417e-01 9.158410000000000162e-01 8.769450000000000855e-01 9.306929999999999925e-01 9.603959999999999164e-01 9.603959999999999164e-01 4.059409999999999963e-01 4.186710000000000154e-01 7.355019999999999891e-01 9.603959999999999164e-01
6.902110000000000190e-01 7.973979999999999402e-01 7.891660000000000341e-01 8.104090000000000460e-01 7.786039999999999628e-01 7.245350000000000401e-01 8.178440000000000154e-01 7.964240000000000208e-01 7.829709999999999726e-01 8.208180000000000476e-01 7.339350000000000041e-01 7.410160000000000080e-01 7.769520000000000870e-01 7.986370000000000413e-01 7.914680000000000604e-01 8.196139999999999537e-01 7.413699999999999735e-01 7.943000000000000060e-01 8.035050000000000248e-01 8.029739999999999656e-01 8.021479999999999722e-01 8.178440000000000154e-01 7.955389999999999961e-01 8.029739999999999656e-01 7.955389999999999961e-01 7.695170000000000066e-01 7.955389999999999961e-01 8.019119999999999582e-01 7.602229999999999821e-01 8.052749999999999631e-01
7.553330000000000322e-01 7.516000000000000458e-01 7.099999999999999645e-01 7.319999999999999840e-01 7.211250000000000160e-01 7.537270000000000358e-01 7.614999999999999547e-01 7.559999999999998943e-01 7.197729999999999961e-01 7.269409999999999483e-01 7.259999999999999787e-01 7.251250000000000195e-01 6.985879999999999868e-01 7.477689999999999060e-01 7.559999999999998943e-01 7.335709999999999731e-01 7.134169999999999678e-01 7.170000000000000817e-01 7.500949999999999562e-01 7.517729999999999135e-01 7.498329999999999718e-01 7.534999999999999476e-01 7.003850000000000353e-01 7.340000000000000968e-01 7.514999999999999458e-01 7.500000000000000000e-01 6.999999999999999556e-01 7.451429999999999998e-01 7.221180000000000376e-01 7.548570000000000002e-01
6.716550000000000020e-01 4.557819999999999649e-01 6.594109999999999694e-01 4.857140000000000346e-01 5.194810000000000816e-01 6.644689999999999763e-01 6.489800000000000013e-01 6.952380000000000226e-01 6.290040000000000076e-01 6.261899999999999133e-01 6.272109999999999630e-01 6.476189999999999447e-01 6.596270000000000744e-01 4.514279999999999959e-01 6.952380000000000226e-01 6.498869999999999925e-01 5.238099999999999978e-01 1.523809999999999887e-01 5.904760000000000009e-01 5.406920000000000615e-01 4.190479999999999761e-01 6.714289999999999425e-01 6.560850000000000293e-01 6.952380000000000226e-01 6.943719999999999892e-01 6.952380000000000226e-01 4.190479999999999761e-01 4.190479999999999761e-01 5.290040000000000298e-01 6.952380000000000226e-01
7.423189999999999511e-01 8.885629999999998807e-01 1.000000000000000000e+00 8.467740000000000267e-01 7.615210000000000035e-01 7.725810000000000732e-01 9.077059999999999018e-01 8.387100000000000666e-01 8.525350000000000428e-01 9.596770000000000023e-01 7.741939999999999378e-01 7.768819999999999615e-01 7.725810000000000732e-01 8.790319999999999245e-01 8.387100000000000666e-01 9.028420000000000334e-01 7.443549999999999889e-01 7.338710000000000511e-01 7.403990000000000293e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.387100000000000888e-01 7.500000000000000000e-01 8.387100000000000666e-01 8.951610000000000955e-01 4.838709999999999956e-01 7.489919999999999911e-01 6.989250000000000185e-01 7.953149999999999942e-01
8.589860000000000273e-01 8.416870000000000740e-01 8.061450000000000005e-01 8.322579999999999423e-01 8.616489999999999982e-01 8.419360000000000177e-01 8.566309999999999203e-01 8.387100000000000666e-01 7.950149999999999162e-01 8.096770000000000911e-01 8.245160000000000267e-01 8.251610000000000333e-01 8.354840000000000044e-01 8.306450000000000777e-01 8.328719999999999457e-01 8.138250000000000206e-01 8.677420000000000133e-01 8.451610000000000511e-01 8.304150000000000142e-01 8.263930000000000442e-01 8.110600000000000032e-01 8.354840000000000044e-01 8.109180000000000277e-01 8.387100000000000666e-01 8.513200000000000767e-01 8.232129999999999725e-01 7.935479999999999201e-01 8.193549999999999445e-01 7.961289999999999756e-01 8.422579999999999512e-01
9.171469999999999345e-01 9.658139999999999503e-01 9.873840000000000394e-01 9.736650000000000027e-01 8.335309999999999109e-01 9.129889999999999395e-01 7.740110000000000046e-01 9.811389999999999834e-01 9.107250000000000068e-01 9.715660000000000407e-01 9.857650000000000023e-01 9.864260000000000250e-01 8.894229999999999636e-01 9.604690000000000172e-01 9.808759999999999701e-01 9.733930000000000637e-01 8.308360000000000190e-01 2.696739999999999693e-01 9.471530000000000227e-01 9.485770000000000035e-01 9.388610000000000566e-01 9.734870000000001022e-01 7.694539999999999713e-01 9.718860000000000277e-01 9.832980000000000054e-01 9.811389999999999834e-01 1.014229999999999993e-01 9.371000000000000441e-01 8.649999999999999911e-01 9.835049999999999626e-01
6.642080000000000206e-01 7.002720000000000056e-01 7.744569999999999510e-01 6.987579999999999902e-01 6.616850000000000787e-01 6.732739999999999281e-01 7.161229999999999540e-01 7.355070000000000219e-01 8.300400000000000000e-01 8.374099999999999877e-01 6.510869999999999713e-01 6.442689999999999806e-01 6.911229999999999318e-01 7.016299999999999759e-01 7.355070000000000219e-01 8.361799999999999233e-01 6.484860000000000069e-01 6.766300000000000647e-01 6.902169999999999694e-01 6.910819999999999741e-01 6.698370000000000157e-01 8.097830000000000306e-01 8.256339999999999790e-01 8.532610000000000472e-01 7.423420000000000574e-01 7.717390000000000638e-01 6.630430000000000490e-01 6.691580000000000306e-01 6.833190000000000097e-01 7.647520000000000984e-01
5.408390000000000697e-01 6.469689999999999053e-01 5.493540000000000090e-01 6.515300000000000535e-01 5.468300000000000383e-01 5.397350000000000758e-01 5.609270000000000644e-01 5.553449999999999775e-01 4.349790000000000045e-01 5.515609999999999680e-01 5.894040000000000390e-01 5.969720000000000582e-01 5.673289999999999722e-01 6.506619999999999626e-01 5.562909999999999799e-01 4.906970000000000498e-01 5.419420000000000348e-01 3.443709999999999827e-01 5.408390000000000697e-01 5.550869999999999971e-01 5.742669999999999719e-01 5.496680000000000454e-01 5.520770000000000399e-01 6.092720000000000358e-01 5.328109999999999236e-01 5.298009999999999664e-01 3.443709999999999827e-01 5.704819999999999336e-01 4.623149999999999760e-01 5.247549999999999715e-01
4.915439999999999809e-01 6.993770000000000264e-01 6.279479999999999507e-01 7.336449999999999916e-01 6.219200000000000284e-01 5.183320000000000149e-01 7.511680000000000579e-01 6.582109999999999905e-01 6.612149999999999972e-01 6.925229999999999997e-01 6.991819999999999702e-01 6.875829999999999442e-01 6.601080000000000281e-01 6.912770000000000303e-01 6.635510000000000019e-01 7.225189999999999113e-01 6.059189999999999854e-01 4.612819999999999698e-01 6.346239999999999659e-01 6.544180000000000552e-01 7.121499999999999497e-01 6.822430000000000438e-01 5.844719999999999915e-01 7.289720000000000644e-01 5.586240000000000094e-01 5.700930000000000719e-01 3.551400000000000112e-01 6.954829999999999623e-01 5.852119999999999544e-01 5.841119999999999646e-01
9.055999999999999606e-01 8.803559999999999164e-01 9.152759999999999785e-01 7.808000000000000496e-01 6.655999999999999694e-01 9.042000000000000037e-01 8.580919999999999659e-01 9.157330000000000192e-01 8.047999999999999599e-01 8.684799999999999187e-01 8.257999999999999785e-01 8.553139999999999077e-01 7.665229999999999544e-01 8.474000000000000421e-01 9.167999999999999483e-01 8.518100000000000671e-01 6.380799999999999805e-01 5.632000000000000339e-01 8.943999999999999728e-01 8.530909999999999327e-01 8.506670000000000620e-01 8.935999999999999499e-01 7.635760000000000325e-01 9.727999999999999980e-01 8.755639999999998979e-01 8.768000000000000238e-01 4.576000000000000068e-01 8.538000000000000034e-01 7.116630000000000456e-01 8.777899999999999592e-01
8.829420000000000046e-01 9.323379999999998891e-01 9.402979999999999672e-01 9.179100000000000037e-01 7.920899999999999608e-01 8.415420000000000122e-01 9.355100000000000637e-01 9.425370000000000692e-01 9.295670000000000321e-01 9.363179999999999836e-01 9.251239999999999464e-01 9.226680000000000437e-01 9.279850000000000598e-01 9.312370000000000925e-01 9.425370000000000692e-01 9.326579999999999870e-01 7.728140000000000009e-01 9.067159999999999664e-01 9.400500000000000522e-01 9.373129999999999518e-01 9.067159999999999664e-01 9.410450000000000204e-01 9.229100000000000081e-01 9.343280000000000474e-01 9.410450000000000204e-01 9.440299999999999248e-01 9.067159999999999664e-01 9.067159999999999664e-01 9.303479999999999528e-01 9.402570000000000094e-01
9.330910000000000037e-01 9.732239999999999780e-01 9.541860000000000896e-01 9.843579999999999552e-01 7.631229999999999958e-01 9.282610000000000028e-01 9.837620000000000253e-01 9.697770000000000001e-01 9.835510000000000641e-01 9.827679999999999749e-01 9.592019999999999991e-01 9.590069999999999428e-01 9.845290000000000985e-01 9.705389999999999295e-01 9.699280000000000124e-01 9.853680000000000216e-01 7.068630000000000191e-01 9.616030000000000966e-01 9.673410000000000064e-01 9.676559999999999606e-01 9.837219999999999853e-01 9.905879999999999130e-01 9.655360000000000609e-01 9.790559999999999263e-01 9.386389999999998901e-01 9.440620000000000678e-01 9.387590000000000101e-01 9.844469999999999610e-01 9.816010000000000568e-01 9.405139999999999612e-01
7.428569999999999895e-01 7.803569999999999673e-01 6.999999999999999556e-01 7.624999999999999556e-01 7.864579999999999904e-01 7.729169999999999652e-01 8.166670000000000318e-01 7.125000000000000222e-01 7.011899999999999800e-01 7.791670000000000540e-01 7.214289999999999869e-01 7.390619999999999967e-01 6.937499999999999778e-01 7.812500000000000000e-01 6.999999999999999556e-01 7.946429999999999882e-01 7.550000000000000044e-01 5.000000000000000000e-01 6.500000000000000222e-01 6.500000000000000222e-01 7.750000000000000222e-01 7.750000000000000222e-01 7.958330000000000126e-01 8.625000000000000444e-01 7.630949999999999678e-01 7.249999999999999778e-01 5.000000000000000000e-01 7.500000000000000000e-01 7.062500000000000444e-01 7.630949999999999678e-01
9.116809999999999636e-01 9.316240000000000077e-01 9.065260000000000540e-01 9.287750000000000172e-01 9.241450000000001053e-01 8.236790000000000500e-01 9.247049999999998882e-01 8.864469999999999850e-01 8.939399999999999569e-01 9.181930000000000369e-01 8.640250000000000430e-01 8.607160000000000366e-01 8.888889999999999292e-01 9.202280000000000459e-01 8.854969999999999786e-01 9.270110000000000294e-01 9.230770000000000364e-01 8.274770000000000181e-01 8.854969999999999786e-01 8.886299999999999200e-01 9.139599999999999946e-01 9.273500000000000076e-01 8.347580000000000000e-01 9.230770000000000364e-01 8.856510000000000771e-01 8.860399999999999388e-01 6.410259999999999847e-01 9.139599999999999946e-01 8.990639999999999743e-01 8.907879999999999132e-01
8.939020000000000854e-01 8.947370000000001156e-01 8.947370000000001156e-01 8.771930000000000005e-01 9.064330000000000442e-01 8.859650000000000025e-01 9.013160000000000061e-01 8.421049999999998814e-01 7.966509999999999980e-01 8.731440000000000312e-01 8.666669999999999652e-01 8.491229999999999611e-01 7.852630000000000443e-01 8.596489999999999965e-01 8.421049999999998814e-01 8.512950000000000239e-01 8.918129999999999669e-01 8.070180000000000131e-01 9.298250000000000126e-01 9.290280000000000760e-01 8.220549999999999802e-01 9.035090000000000066e-01 8.859650000000000025e-01 8.947370000000001156e-01 8.899520000000000763e-01 8.421049999999998814e-01 6.491230000000000055e-01 8.391809999999999548e-01 7.080199999999999827e-01 8.788639999999999786e-01
9.761290000000001355e-01 9.590159999999999796e-01 9.590159999999999796e-01 9.480870000000001241e-01 9.324389999999999068e-01 9.683519999999999905e-01 9.786889999999999201e-01 9.508200000000001095e-01 8.833830000000000293e-01 9.344259999999999788e-01 9.469489999999999297e-01 9.518129999999999091e-01 9.284799999999999720e-01 9.552599999999999980e-01 9.508200000000001095e-01 9.475670000000000481e-01 9.346540000000000958e-01 4.972680000000000433e-01 9.699450000000000571e-01 9.429959999999999454e-01 9.157559999999999034e-01 9.754099999999999993e-01 8.989070000000000116e-01 9.562840000000000229e-01 9.539250000000000229e-01 9.535520000000000662e-01 3.060110000000000330e-01 9.234969999999999013e-01 9.162110000000001087e-01 9.535520000000000662e-01
4.479909999999999726e-01 6.864069999999999894e-01 8.037830000000000252e-01 7.706859999999999822e-01 5.376940000000000053e-01 4.709749999999999770e-01 7.485649999999999249e-01 8.062030000000000030e-01 6.800990000000000091e-01 7.460109999999999797e-01 7.077419999999999822e-01 6.983850000000000335e-01 7.286580000000000279e-01 6.910950000000000149e-01 8.040640000000000009e-01 7.492400000000000171e-01 5.402959999999999985e-01 4.839770000000000461e-01 7.978720000000000256e-01 7.938960000000000461e-01 7.242319999999999869e-01 8.333329999999999904e-01 5.151040000000000063e-01 7.801420000000000021e-01 7.455410000000000093e-01 7.434990000000000210e-01 2.565010000000000345e-01 7.257680000000000797e-01 7.143420000000000325e-01 7.489949999999999664e-01
8.908350000000000435e-01 6.591199999999999282e-01 9.339620000000000699e-01 8.301889999999999548e-01 6.711590000000000611e-01 8.995559999999999112e-01 8.940489999999999826e-01 9.339620000000000699e-01 7.699909999999999810e-01 8.846149999999999292e-01 8.325479999999999547e-01 8.432509999999999728e-01 7.515720000000000178e-01 6.711590000000000611e-01 9.339620000000000699e-01 8.755610000000000337e-01 6.727140000000000342e-01 5.000000000000000000e-01 8.679249999999999465e-01 8.679249999999999465e-01 4.937109999999999554e-01 9.056600000000000206e-01 8.662600000000000300e-01 8.867920000000000247e-01 9.339620000000000699e-01 9.339620000000000699e-01 4.716979999999999507e-01 4.920169999999999821e-01 7.301890000000000880e-01 9.339620000000000699e-01
9.134100000000000552e-01 9.586209999999999454e-01 9.494249999999999634e-01 9.563219999999998944e-01 9.339899999999999869e-01 8.983909999999999396e-01 9.592780000000000751e-01 9.655169999999999586e-01 9.575759999999999827e-01 9.583340000000000192e-01 9.290229999999999322e-01 9.291190000000000282e-01 9.567049999999999166e-01 9.591959999999999376e-01 9.655169999999999586e-01 9.571270000000000611e-01 9.256709999999999106e-01 9.563219999999998944e-01 9.622500000000000497e-01 9.602930000000000632e-01 9.554600000000000870e-01 9.643680000000000030e-01 9.563219999999998944e-01 9.586209999999999454e-01 9.607110000000000927e-01 9.236780000000001101e-01 6.137930000000000330e-01 9.553000000000000380e-01 9.563219999999998944e-01 9.617240000000000233e-01
7.856520000000000170e-01 8.591569999999999485e-01 8.554169999999999829e-01 8.536229999999999096e-01 8.411600000000000188e-01 7.833329999999999460e-01 8.748790000000000733e-01 8.507249999999999535e-01 8.519760000000000666e-01 8.615139999999998910e-01 8.267079999999999984e-01 8.344610000000000083e-01 8.555559999999999832e-01 8.568839999999999790e-01 8.492750000000000021e-01 8.670930000000000026e-01 8.393120000000000580e-01 8.550719999999999432e-01 8.511589999999999989e-01 8.517129999999999423e-01 8.568440000000000500e-01 8.471020000000000216e-01 8.550719999999999432e-01 8.492750000000000021e-01 8.489459999999998674e-01 8.376809999999998979e-01 5.550720000000000098e-01 8.581030000000000602e-01 8.588930000000000176e-01 8.530129999999999102e-01
9.545259999999999856e-01 9.875399999999999734e-01 9.358180000000000387e-01 9.920469999999999011e-01 9.742840000000000389e-01 9.542120000000000601e-01 9.927430000000000421e-01 9.580989999999999229e-01 9.932149999999999590e-01 9.928709999999999480e-01 9.291340000000000154e-01 9.259280000000000843e-01 9.934250000000000025e-01 9.826679999999999859e-01 9.600690000000000612e-01 9.941299999999999581e-01 9.704840000000000133e-01 9.622479999999999922e-01 9.697110000000001007e-01 9.534979999999999567e-01 9.931069999999999620e-01 9.953600000000000225e-01 9.531549999999999745e-01 9.952280000000001126e-01 9.359030000000000404e-01 9.498940000000000161e-01 9.228530000000000344e-01 9.931729999999999725e-01 9.915159999999999529e-01 9.365459999999998786e-01
