5.714289999999999647e-01 6.380949999999999678e-01 6.761899999999999578e-01 6.904770000000000074e-01 6.721090000000000675e-01 6.761899999999999578e-01 4.190479999999999761e-01 6.666670000000000096e-01 5.173159999999999981e-01 5.999999999999999778e-01 6.571430000000000327e-01 5.714289999999999647e-01 6.122449999999999282e-01 6.693879999999999830e-01 6.600000000000000311e-01 6.761899999999999578e-01 4.190479999999999761e-01 5.100529999999999786e-01 1.523809999999999887e-01 5.000000000000000000e-01 6.076189999999999092e-01 1.523809999999999887e-01 5.059520000000000683e-01 6.207279999999999465e-01 5.619049999999999878e-01 5.714289999999999647e-01 5.714289999999999647e-01 6.857140000000000457e-01 6.761899999999999578e-01 6.495239999999999903e-01 5.714289999999999647e-01 4.190479999999999761e-01 6.666670000000000096e-01 6.408159999999999412e-01 4.190479999999999761e-01 5.523810000000000109e-01 1.523809999999999887e-01 1.523809999999999887e-01 6.761899999999999578e-01 6.421769999999999978e-01 6.761899999999999578e-01 4.887220000000000453e-01 4.190479999999999761e-01 6.561909999999999688e-01 5.238099999999999978e-01 6.666670000000000096e-01 4.190479999999999761e-01 1.523809999999999887e-01 5.999999999999999778e-01 1.523809999999999887e-01
5.714289999999999647e-01 5.823129999999999695e-01 6.952380000000000226e-01 6.714289999999999425e-01 6.575969999999999871e-01 6.952380000000000226e-01 4.190479999999999761e-01 6.571430000000000327e-01 5.268399999999999750e-01 5.887449999999999628e-01 6.520150000000000112e-01 5.714289999999999647e-01 6.376410000000000133e-01 6.861680000000000001e-01 6.498869999999999925e-01 6.952380000000000226e-01 4.190479999999999761e-01 5.194810000000000816e-01 1.523809999999999887e-01 5.174600000000000311e-01 5.761910000000000087e-01 1.523809999999999887e-01 4.748300000000000298e-01 6.387300000000000200e-01 5.038090000000000623e-01 5.714289999999999647e-01 6.095239999999999547e-01 6.571430000000000327e-01 6.555560000000000276e-01 6.136050000000000670e-01 5.714289999999999647e-01 4.190479999999999761e-01 6.476189999999999447e-01 6.233760000000000412e-01 4.190479999999999761e-01 4.857140000000000346e-01 1.523809999999999887e-01 1.523809999999999887e-01 6.952380000000000226e-01 6.476189999999999447e-01 6.285709999999999908e-01 4.390020000000000588e-01 4.190479999999999761e-01 6.409520000000000772e-01 5.142860000000000209e-01 6.476189999999999447e-01 4.190479999999999761e-01 1.523809999999999887e-01 5.904760000000000009e-01 1.523809999999999887e-01
7.002310000000000478e-01 9.600690000000000612e-01 9.358739999999999837e-01 9.866889999999999272e-01 9.311340000000000172e-01 9.274139999999999606e-01 7.002310000000000478e-01 9.317129999999999024e-01 9.318450000000000344e-01 9.326069999999999638e-01 9.339450000000000252e-01 7.002310000000000478e-01 9.681709999999998928e-01 9.298939999999999984e-01 9.221780000000000532e-01 9.350749999999999895e-01 7.002310000000000478e-01 8.184520000000000683e-01 7.002310000000000478e-01 9.217309999999999670e-01 9.502319999999999656e-01 7.002310000000000478e-01 9.125200000000001088e-01 8.316759999999999708e-01 8.341600000000000126e-01 7.002310000000000478e-01 7.390050000000000230e-01 9.126159999999999828e-01 9.384399999999999409e-01 8.759919999999999929e-01 7.002310000000000478e-01 7.193840000000000234e-01 9.016200000000000880e-01 9.560180000000000344e-01 7.002310000000000478e-01 9.350200000000000733e-01 7.002310000000000478e-01 7.002310000000000478e-01 9.384919999999999929e-01 9.391719999999998958e-01 9.704860000000000708e-01 9.535110000000001085e-01 7.002310000000000478e-01 9.630040000000000822e-01 7.297449999999999770e-01 9.016200000000000880e-01 7.002310000000000478e-01 7.007550000000000168e-01 9.311340000000000172e-01 7.002310000000000478e-01
4.270199999999999552e-01 5.594020000000000659e-01 5.011149999999999771e-01 5.369990000000000041e-01 5.040899999999999270e-01 4.946170000000000289e-01 4.270199999999999552e-01 5.057709999999999706e-01 5.004009999999999847e-01 5.007709999999999662e-01 4.890700000000000047e-01 4.270199999999999552e-01 4.935829999999999940e-01 4.871819999999999484e-01 5.215140000000000331e-01 5.009529999999999816e-01 4.270199999999999552e-01 4.550580000000000180e-01 4.743330000000000046e-01 5.119650000000000034e-01 5.546499999999999764e-01 4.776890000000000303e-01 5.122879999999999656e-01 5.344539999999999846e-01 5.450099999999999945e-01 4.270199999999999552e-01 4.758999999999999897e-01 5.566870000000000429e-01 5.308049999999999713e-01 5.443100000000000716e-01 4.270199999999999552e-01 4.270199999999999552e-01 5.078070000000000084e-01 5.311160000000000325e-01 4.270199999999999552e-01 4.996609999999999663e-01 4.790680000000000494e-01 4.799729999999999830e-01 5.005330000000000057e-01 4.477260000000000129e-01 5.173119999999999941e-01 4.891859999999999542e-01 4.270199999999999552e-01 5.426850000000000840e-01 4.799729999999999830e-01 5.078070000000000084e-01 4.596060000000000145e-01 4.483560000000000323e-01 5.118810000000000304e-01 4.809229999999999339e-01
8.363089999999999691e-01 8.510870000000000379e-01 8.060300000000000242e-01 8.369569999999999510e-01 8.256989999999999608e-01 8.179350000000000787e-01 6.304350000000000787e-01 8.206520000000000481e-01 8.502959999999999408e-01 8.432559999999998945e-01 8.340129999999998933e-01 8.388979999999999215e-01 8.451089999999999991e-01 8.399330000000000407e-01 8.558350000000000124e-01 7.989129999999999843e-01 6.304350000000000787e-01 8.057069999999999510e-01 8.152169999999999694e-01 8.509320000000000217e-01 8.434780000000000610e-01 8.152169999999999694e-01 8.546200000000000463e-01 8.519020000000000481e-01 8.586959999999999038e-01 8.315219999999999834e-01 8.043479999999999519e-01 8.070649999999999213e-01 8.404889999999999306e-01 8.559780000000000166e-01 8.315219999999999834e-01 8.143110000000000070e-01 7.826089999999999991e-01 8.525819999999999510e-01 6.304350000000000787e-01 8.289330000000000309e-01 8.152169999999999694e-01 8.152169999999999694e-01 8.031829999999999803e-01 8.061590000000000700e-01 8.152169999999999694e-01 8.215580000000000105e-01 6.304350000000000787e-01 8.559780000000000166e-01 7.690219999999999834e-01 7.826089999999999991e-01 6.657609999999999362e-01 8.100540000000000518e-01 8.097830000000000306e-01 8.152169999999999694e-01
8.408389999999998921e-01 8.085470000000000157e-01 7.355070000000000219e-01 8.097830000000000306e-01 7.965840000000000698e-01 7.329189999999999872e-01 6.630430000000000490e-01 7.500000000000000000e-01 7.004690000000000083e-01 6.632899999999999352e-01 7.744569999999999510e-01 8.480850000000000888e-01 7.303310000000000635e-01 7.554350000000000787e-01 8.361799999999999233e-01 7.355070000000000219e-01 6.630430000000000490e-01 6.616850000000000787e-01 6.669960000000000333e-01 8.049520000000000008e-01 8.045569999999999666e-01 6.698370000000000157e-01 8.038039999999999630e-01 6.788250000000000117e-01 6.606279999999999930e-01 8.233700000000000463e-01 8.342389999999999528e-01 8.505430000000000490e-01 7.122579999999999467e-01 8.352270000000000527e-01 8.532610000000000472e-01 6.630430000000000490e-01 6.684780000000000166e-01 6.630430000000000490e-01 6.630430000000000490e-01 6.987579999999999902e-01 6.766300000000000647e-01 6.766300000000000647e-01 7.355070000000000219e-01 6.442689999999999806e-01 7.228259999999999685e-01 6.937109999999999665e-01 6.630430000000000490e-01 6.630430000000000490e-01 6.766300000000000647e-01 6.684780000000000166e-01 6.633020000000000582e-01 6.730070000000000219e-01 6.902169999999999694e-01 6.766300000000000647e-01
8.578989999999999672e-01 8.631469999999998866e-01 8.507249999999999535e-01 8.471020000000000216e-01 8.536229999999999096e-01 8.478259999999999685e-01 5.550720000000000098e-01 8.492750000000000021e-01 8.474969999999999448e-01 8.590250000000000385e-01 8.548909999999999565e-01 8.656319999999999570e-01 8.608700000000000241e-01 8.521739999999999871e-01 8.670930000000000026e-01 8.492750000000000021e-01 5.550720000000000098e-01 8.411600000000000188e-01 8.550719999999999432e-01 8.576809999999999157e-01 8.664850000000000607e-01 8.550719999999999432e-01 8.580919999999999659e-01 8.605070000000000219e-01 8.502420000000000533e-01 8.507249999999999535e-01 8.608700000000000241e-01 8.594200000000000728e-01 8.755069999999999242e-01 8.607489999999999863e-01 8.710139999999999549e-01 8.565219999999998945e-01 8.159420000000000561e-01 8.649759999999999671e-01 5.550720000000000098e-01 8.536229999999999096e-01 8.550719999999999432e-01 8.550719999999999432e-01 8.507249999999999535e-01 8.344610000000000083e-01 8.507249999999999535e-01 8.483600000000000030e-01 5.550720000000000098e-01 8.695649999999999213e-01 8.115939999999999266e-01 8.159420000000000561e-01 7.739129999999999621e-01 8.550719999999999432e-01 8.521739999999999871e-01 8.550719999999999432e-01
7.164289999999999825e-01 7.282499999999999529e-01 7.557619999999999338e-01 7.534999999999999476e-01 7.573810000000000819e-01 7.502860000000000085e-01 6.999999999999999556e-01 7.590000000000000080e-01 7.367270000000000207e-01 7.240000000000000879e-01 7.511250000000000426e-01 7.350479999999999237e-01 7.590000000000000080e-01 7.530479999999999396e-01 7.335709999999999731e-01 7.550479999999999414e-01 6.999999999999999556e-01 7.211250000000000160e-01 6.943080000000000362e-01 7.109999999999999654e-01 7.255000000000000338e-01 6.953000000000000291e-01 7.075000000000000178e-01 7.142500000000000515e-01 6.996670000000000389e-01 7.229999999999999760e-01 7.079999999999999627e-01 7.469999999999999973e-01 7.622860000000000191e-01 7.219999999999999751e-01 7.540000000000000036e-01 6.999999999999999556e-01 7.530000000000000027e-01 7.490000000000001101e-01 6.999999999999999556e-01 7.319999999999999840e-01 7.170000000000000817e-01 7.170000000000000817e-01 7.559999999999998943e-01 7.251250000000000195e-01 7.349999999999999867e-01 7.394760000000000222e-01 6.999999999999999556e-01 7.595380000000000464e-01 6.740000000000000435e-01 7.530000000000000027e-01 7.009999999999999565e-01 6.590949999999999864e-01 7.520000000000000018e-01 7.155000000000000249e-01
7.264550000000000729e-01 7.674900000000000055e-01 8.314809999999999146e-01 7.842590000000000394e-01 7.660130000000000550e-01 8.314809999999999146e-01 5.777780000000000138e-01 7.740739999999999288e-01 7.457909999999999817e-01 6.074069999999999192e-01 7.956790000000000251e-01 7.403880000000000461e-01 7.613760000000000527e-01 8.185189999999999966e-01 7.534859999999999891e-01 8.314809999999999146e-01 5.777780000000000138e-01 7.324069999999999192e-01 4.682540000000000036e-01 6.375310000000000699e-01 7.383600000000000163e-01 4.614199999999999968e-01 6.521160000000000290e-01 6.709490000000000176e-01 6.503700000000000037e-01 7.185179999999999900e-01 7.500000000000000000e-01 7.574069999999999414e-01 7.716529999999999223e-01 6.984130000000000615e-01 7.703699999999999992e-01 6.032629999999999937e-01 7.703699999999999992e-01 6.134920000000000373e-01 5.777780000000000138e-01 7.555560000000000054e-01 4.962960000000000149e-01 4.962960000000000149e-01 8.314809999999999146e-01 7.265430000000000499e-01 7.925929999999999920e-01 7.212520000000000042e-01 5.777780000000000138e-01 5.920870000000000299e-01 6.796300000000000674e-01 7.703699999999999992e-01 5.777780000000000138e-01 4.983430000000000359e-01 7.870369999999999866e-01 4.962960000000000149e-01
5.027319999999999567e-01 9.612930000000000641e-01 9.508200000000001095e-01 9.754099999999999993e-01 9.728209999999999358e-01 9.508200000000001095e-01 3.060110000000000330e-01 9.699450000000000571e-01 9.518129999999999091e-01 9.778940000000000410e-01 9.687740000000000240e-01 5.027319999999999567e-01 9.098360000000000891e-01 9.644809999999999217e-01 9.475670000000000481e-01 9.508200000000001095e-01 3.060110000000000330e-01 9.324389999999999068e-01 5.133199999999999985e-01 9.189440000000000941e-01 9.603829999999999867e-01 5.218580000000000441e-01 9.197400000000000020e-01 9.224350000000000049e-01 9.197410000000000307e-01 5.027319999999999567e-01 9.699450000000000571e-01 9.508200000000001095e-01 9.794030000000000236e-01 9.275959999999998651e-01 5.027319999999999567e-01 9.646110000000001072e-01 9.644809999999999217e-01 9.653909999999999991e-01 3.060110000000000330e-01 9.480870000000001241e-01 4.972680000000000433e-01 4.972680000000000433e-01 9.508200000000001095e-01 9.518129999999999091e-01 9.590159999999999796e-01 9.646179999999999755e-01 3.060110000000000330e-01 9.655049999999999466e-01 7.595629999999999882e-01 9.644809999999999217e-01 3.114750000000000019e-01 4.820450000000000013e-01 9.699450000000000571e-01 4.972680000000000433e-01
7.560759999999999703e-01 7.623699999999999921e-01 7.772819999999999174e-01 7.760420000000000096e-01 7.714529999999999443e-01 7.767859999999999765e-01 6.510420000000000096e-01 7.747399999999999842e-01 7.446729999999999183e-01 7.399979999999999336e-01 7.739260000000000028e-01 7.563239999999999963e-01 7.757319999999999771e-01 7.734379999999999589e-01 7.550839999999999774e-01 7.759800000000000031e-01 6.510420000000000096e-01 6.637370000000000214e-01 7.293530000000000291e-01 7.541430000000000078e-01 7.547739999999999450e-01 7.332589999999999941e-01 7.532550000000000079e-01 7.370379999999999709e-01 7.514880000000000448e-01 7.526040000000000507e-01 7.434899999999999842e-01 7.473959999999999493e-01 7.618629999999999569e-01 7.595490000000000297e-01 7.539060000000000761e-01 6.510420000000000096e-01 7.617189999999999239e-01 7.520839999999999748e-01 6.510420000000000096e-01 7.434899999999999842e-01 7.445749999999999869e-01 7.394209999999999949e-01 7.776539999999999564e-01 7.128909999999999414e-01 7.252600000000000158e-01 7.521079999999999988e-01 6.510420000000000096e-01 7.557869999999999866e-01 6.692709999999999493e-01 7.617189999999999239e-01 7.575640000000000152e-01 7.039929999999999799e-01 7.721350000000000158e-01 7.346639999999999837e-01
6.458329999999999904e-01 8.497020000000000683e-01 8.630950000000000566e-01 8.705360000000000875e-01 8.690479999999999317e-01 8.721659999999999968e-01 4.255950000000000011e-01 8.720240000000000213e-01 8.413149999999999240e-01 8.625540000000000429e-01 8.045630000000000281e-01 6.458329999999999904e-01 7.757939999999999836e-01 7.909579999999999389e-01 8.455799999999998873e-01 8.782590000000000119e-01 4.255950000000000011e-01 7.968750000000000000e-01 6.499260000000000037e-01 8.227040000000001019e-01 8.432540000000000591e-01 6.568880000000000274e-01 8.247349999999999959e-01 8.068180000000000351e-01 8.050589999999999691e-01 6.458329999999999904e-01 8.511900000000000022e-01 8.333329999999999904e-01 8.652600000000000291e-01 8.386239999999999251e-01 6.458329999999999904e-01 4.255950000000000011e-01 8.541670000000000096e-01 8.630950000000000566e-01 4.255950000000000011e-01 8.541670000000000096e-01 6.198979999999999491e-01 5.956630000000000535e-01 8.602610000000000534e-01 8.125000000000000000e-01 8.422620000000000662e-01 8.595520000000000937e-01 4.255950000000000011e-01 8.664680000000000160e-01 7.827380000000000448e-01 8.541670000000000096e-01 8.720240000000000213e-01 6.600060000000000926e-01 8.660709999999999242e-01 6.374009999999999954e-01
4.485979999999999412e-01 7.425659999999999483e-01 6.633280000000000287e-01 6.822430000000000438e-01 6.441919999999999868e-01 6.132619999999999738e-01 3.551400000000000112e-01 6.401869999999999505e-01 7.593459999999999654e-01 7.085810000000000164e-01 5.387850000000000694e-01 4.485979999999999412e-01 5.275920000000000609e-01 5.278149999999999231e-01 7.225189999999999113e-01 6.226079999999999393e-01 3.551400000000000112e-01 6.219200000000000284e-01 5.903430000000000621e-01 6.952229999999999244e-01 7.133960000000000301e-01 5.942370000000000152e-01 6.894649999999999945e-01 6.362149999999999750e-01 6.178609999999999935e-01 4.485979999999999412e-01 4.532709999999999795e-01 7.102800000000000225e-01 7.584109999999999463e-01 7.102800000000000225e-01 4.485979999999999412e-01 3.551400000000000112e-01 4.906539999999999790e-01 7.252340000000000453e-01 3.551400000000000112e-01 7.336449999999999916e-01 4.612819999999999698e-01 4.898750000000000049e-01 6.582109999999999905e-01 6.875829999999999442e-01 7.242990000000000261e-01 7.209609999999999630e-01 3.551400000000000112e-01 7.169560000000000377e-01 5.794390000000000374e-01 4.906539999999999790e-01 7.051619999999999555e-01 5.852249999999999952e-01 6.401869999999999505e-01 5.273700000000000054e-01
